cafe,hospital,clothes,museum,comms_tower,waste_basket,recycling,camera_surveillance,courthouse,swimming_pool,university,doctors,bench,car_dealership,bicycle_shop,post_office,graveyard,car_wash,public_building,atm,sports_shop,shoe_shop,sports_centre,prison,community_centre,computer_shop,mall,hotel,pub,doityourself,drinking_water,embassy,fire_station,hairdresser,cinema,artwork,nightclub,chemist,memorial,water_well,school,optician,florist,travel_agent,outdoor_shop,pitch,post_box,pharmacy,beverages,supermarket,shelter,viewpoint,camp_site,car_rental,guesthouse,toy_shop,gift_shop,department_store,greengrocer,food_court,monument,fountain,fast_food,stadium,bookshop,water_works,kiosk,convenience,bakery,kindergarten,chalet,bar,restaurant,tower,furniture_shop,college,jeweller,beauty_shop,theatre,mobile_phone_shop,hostel,motel,dentist,track,playground,tourist_info,police,picnic_site,veterinary,bank,others,stationery,butcher,park,toilet,library,telephone,laundry,attraction,town_hall,water_tower,id
0.0,0.0,0,0,0,0.0,0.0,0,1.0,0,6.0,2.0,0.0,0,0,1.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,42.0,0,0,0,0,0,0,6.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,1.0,0,0.0,5.0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,0,0,2.0,0,1.0,4.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_218
0.0,0.0,0,0,0,0.0,0.0,0,1.0,0,6.0,2.0,0.0,0,0,1.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0,0,0,42.0,0,0,0,0,0,0,6.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,1.0,0.0,0,0,0,0,0,0,1.0,0,0.0,6.0,0.0,0,1.0,0,0,0.0,0,0,0,0.0,0,0,0,2.0,0,1.0,4.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_219
4.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,27.0,0,0,0,0,0,0,3.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,6.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_22
0.0,2.0,0,0,0,0.0,0.0,0,1.0,0,1.0,4.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,92.0,0,0,0,0,0,0,12.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,1.0,6.0,0.0,0,1.0,0,0,2.0,0,0,0,0.0,0,0,0,1.0,0,0.0,4.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_220
0.0,2.0,0,0,0,0.0,0.0,0,1.0,0,3.0,5.0,0.0,0,0,1.0,0,2.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0.0,0,0,0,131.0,0,0,0,0,0,0,23.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,2.0,0,0,0,0,0,0,3.0,0,0.0,9.0,0.0,0,1.0,0,0,1.0,0,0,0,0.0,0,0,0,4.0,0,1.0,14.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_221
0.0,2.0,0,0,0,0.0,0.0,0,1.0,0,3.0,5.0,0.0,0,0,1.0,0,2.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0.0,0,0,0,131.0,0,0,0,0,0,0,23.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,2.0,0,0,0,0,0,0,3.0,0,0.0,9.0,0.0,0,1.0,0,0,1.0,0,0,0,0.0,0,0,0,4.0,0,1.0,14.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_222
0.0,2.0,0,0,0,0.0,0.0,0,1.0,0,3.0,5.0,0.0,0,0,1.0,0,2.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0.0,0,0,0,131.0,0,0,0,0,0,0,23.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,2.0,0,0,0,0,0,0,3.0,0,0.0,9.0,0.0,0,1.0,0,0,1.0,0,0,0,0.0,0,0,0,4.0,0,1.0,14.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_223
0.0,2.0,0,0,0,0.0,0.0,0,2.0,0,2.0,5.0,0.0,0,0,1.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0.0,0,0,0,121.0,0,0,0,0,0,0,21.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,2.0,0,0,0,0,0,0,3.0,0,0.0,11.0,0.0,0,1.0,0,0,1.0,0,0,0,0.0,0,0,0,3.0,0,1.0,14.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_224
0.0,2.0,0,0,0,0.0,0.0,0,1.0,0,3.0,5.0,0.0,0,0,1.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,0,1.0,0,0.0,0,0,0,128.0,0,0,0,0,0,0,22.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,2.0,0,0,0,0,0,0,3.0,0,0.0,11.0,0.0,0,1.0,0,0,1.0,0,0,0,0.0,0,0,0,4.0,0,1.0,13.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_225
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_226
0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,1.0,5.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0,0,0,90.0,0,0,0,0,0,0,17.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0.0,4.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,4.0,0,0.0,7.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_227
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_228
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_229
4.0,3.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0,0,0,45.0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,7.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_23
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,15.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_230
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,15.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_231
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,15.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_232
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_233
0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,2.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,15.0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_234
0.0,1.0,0,0,0,0.0,0.0,0,1.0,0,0.0,2.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,15.0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_235
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_236
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_237
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_238
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_239
4.0,3.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0,0,0,38.0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,1.0,0,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,7.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_24
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_240
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,2.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_241
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_242
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,2.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_243
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_244
0.0,3.0,0,0,0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0.0,0,0,0,25.0,0,0,0,0,0,0,2.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,2.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_245
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_246
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_247
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_248
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,11.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_249
1.0,2.0,0,0,0,0.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0,0,0,53.0,0,0,0,0,0,0,3.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,6.0,0,0,0,0,0,0.0,1.0,0,0,0,0,MLI_2019_25
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,11.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_250
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_251
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_252
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,3.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_253
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_254
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_255
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_256
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_257
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,2.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_258
0.0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,4.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,MLI_2019_259
