id,total_count,total_length,total_density,count_intersection,count_living_street,count_trunk,count_primary,count_pedestrian,count_track,count_tertiary,count_residential,count_service,count_secondary,length_intersection,length_living_street,length_trunk,length_primary,length_pedestrian,length_track,length_tertiary,length_residential,length_service,length_secondary,density_intersection,density_living_street,density_trunk,density_primary,density_pedestrian,density_track,density_tertiary,density_residential,density_service,density_secondary
NG_2012_319,1.0,7678.29,175.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7678.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,175.5,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_32,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_320,2.0,7982.64,182.46,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7982.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_321,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_322,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_323,234.0,99519.32,2275.42,0,0.0,2.0,6.0,0.0,0.0,28.0,129.0,3.0,0.0,0,0.0,4011.94,10614.25,0.0,0.0,17969.04,30709.61,360.03,0.0,0,0.0,91.73,242.68,0.0,0.0,410.85,702.15,8.23,0.0
NG_2012_324,1.0,718.25,16.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_325,3.0,14613.16,334.21,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13525.16,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,309.33,24.88,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_326,4.0,14363.06,328.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.97
NG_2012_327,1.0,7095.58,162.3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7095.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,162.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG_2012_328,16.0,12062.31,275.99,0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4346.79,0.0,2765.36,0.0,0.0,0.0,0.0,0,0.0,0.0,99.46,0.0,63.27,0.0,0.0,0.0,0.0
NG_2012_329,1.0,2500.35,57.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
