id,total_count,total_length,total_density,count_intersection,count_living_street,count_trunk,count_primary,count_pedestrian,count_track,count_tertiary,count_residential,count_service,count_secondary,length_intersection,length_living_street,length_trunk,length_primary,length_pedestrian,length_track,length_tertiary,length_residential,length_service,length_secondary,density_intersection,density_living_street,density_trunk,density_primary,density_pedestrian,density_track,density_tertiary,density_residential,density_service,density_secondary
MW_2019_213,81.0,68205.71,1635.35,0,0.0,2.0,0.0,0.0,3.0,2.0,47.0,1.0,0.0,0,0.0,5486.77,0.0,0.0,5548.2,5403.51,18831.65,215.85,0.0,0,0.0,131.55,0.0,0.0,133.03,129.56,451.52,5.18,0.0
MW_2019_214,69.0,49480.42,1186.19,0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36410.69,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,872.87,0.0,0.0
MW_2019_215,4538.0,595412.16,14273.7,0,0.0,0.0,0.0,0.0,3842.0,21.0,270.0,12.0,0.0,0,0.0,0.0,0.0,0.0,423064.09,21803.08,49263.66,1368.45,0.0,0,0.0,0.0,0.0,0.0,10142.04,522.68,1180.99,32.81,0.0
MW_2019_216,613.0,246553.01,5910.41,0,0.0,0.0,0.0,0.0,53.0,1.0,65.0,0.0,2.0,0,0.0,0.0,0.0,0.0,10451.19,10620.7,26007.18,0.0,5617.54,0,0.0,0.0,0.0,0.0,250.54,254.6,623.45,0.0,134.66
MW_2019_217,2088.0,373435.76,8950.93,0,0.0,0.0,0.0,0.0,1480.0,17.0,226.0,26.0,1.0,0,0.0,0.0,0.0,0.0,206765.54,21270.79,65430.49,3327.7,2390.03,0,0.0,0.0,0.0,0.0,4955.99,509.84,1568.31,79.76,57.29
MW_2019_218,25.0,22356.64,535.85,0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8686.29,11992.15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,208.19,287.43,0.0,0.0
MW_2019_219,34.0,25337.12,607.26,0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1079.3,9330.48,9987.01,0.0,0.0,0,0.0,0.0,0.0,0.0,25.87,223.62,239.36,0.0,0.0
MW_2019_22,147.0,82238.15,1990.18,0,0.0,0.0,0.0,0.0,12.0,0.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6761.28,0.0,24850.65,0.0,0.0,0,0.0,0.0,0.0,0.0,163.62,0.0,601.39,0.0,0.0
MW_2019_220,778.0,209818.21,5028.46,0,0.0,3.0,0.0,0.0,18.0,12.0,510.0,64.0,3.0,0,0.0,7408.59,0.0,0.0,4682.12,12327.76,123363.09,6545.47,4413.0,0,0.0,177.55,0.0,0.0,112.21,295.44,2956.5,156.87,105.76
MW_2019_221,1089.0,236162.25,5659.78,0,0.0,1.0,0.0,0.0,253.0,12.0,541.0,88.0,2.0,0,0.0,2081.12,0.0,0.0,46159.24,26366.6,115414.46,8581.78,1172.42,0,0.0,49.88,0.0,0.0,1106.24,631.89,2765.98,205.67,28.1
MW_2019_222,815.0,302882.58,7258.77,0,0.0,0.0,0.0,0.0,18.0,5.0,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9510.88,9848.52,30869.61,0.0,0.0,0,0.0,0.0,0.0,0.0,227.93,236.03,739.81,0.0,0.0
MW_2019_223,57.0,67318.13,1613.31,0,0.0,2.0,0.0,0.0,2.0,2.0,37.0,0.0,0.0,0,0.0,7591.14,0.0,0.0,720.37,1677.71,36476.96,0.0,0.0,0,0.0,181.93,0.0,0.0,17.26,40.21,874.19,0.0,0.0
MW_2019_224,935.0,228954.98,5486.78,0,0.0,3.0,0.0,0.0,27.0,16.0,582.0,118.0,1.0,0,0.0,8375.33,0.0,0.0,4749.35,18649.9,138628.86,10906.72,3487.1,0,0.0,200.71,0.0,0.0,113.82,446.93,3322.17,261.37,83.57
MW_2019_225,817.0,275526.77,6602.76,0,0.0,0.0,0.0,0.0,378.0,5.0,209.0,2.0,5.0,0,0.0,0.0,0.0,0.0,89844.63,11805.29,105949.12,150.01,5413.16,0,0.0,0.0,0.0,0.0,2153.05,282.9,2538.98,3.59,129.72
MW_2019_226,1307.0,276632.92,6629.26,0,0.0,2.0,0.0,0.0,252.0,15.0,652.0,138.0,2.0,0,0.0,6868.44,0.0,0.0,46734.9,25557.4,137594.31,11749.59,2209.69,0,0.0,164.6,0.0,0.0,1119.96,612.46,3297.32,281.57,52.95
MW_2019_227,1307.0,276253.42,6620.18,0,0.0,2.0,0.0,0.0,250.0,15.0,660.0,139.0,2.0,0,0.0,7166.39,0.0,0.0,46009.96,25628.6,138592.25,11783.0,2210.52,0,0.0,171.74,0.0,0.0,1102.59,614.17,3321.24,282.37,52.97
MW_2019_228,153.0,115414.95,2765.79,0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,906.29,64951.49,0.0,6225.42,0,0.0,0.0,0.0,0.0,0.0,21.72,1556.49,0.0,149.19
MW_2019_229,1048.0,252393.31,6048.21,0,0.0,3.0,0.0,0.0,40.0,16.0,642.0,135.0,1.0,0,0.0,10179.19,0.0,0.0,7067.63,21622.98,149004.09,12617.64,2938.88,0,0.0,243.93,0.0,0.0,169.36,518.16,3570.65,302.36,70.43
MW_2019_23,33.0,39813.96,963.46,0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7875.91,6784.85,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,190.59,164.19,0.0,0.0
