id,total_count,total_length,total_density,count_intersection,count_living_street,count_trunk,count_primary,count_pedestrian,count_track,count_tertiary,count_residential,count_service,count_secondary,length_intersection,length_living_street,length_trunk,length_primary,length_pedestrian,length_track,length_tertiary,length_residential,length_service,length_secondary,density_intersection,density_living_street,density_trunk,density_primary,density_pedestrian,density_track,density_tertiary,density_residential,density_service,density_secondary
TZA_2014_185,7.0,19215.51,433.32,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0,0.0,0.0,7402.15,0.0,0.0,8580.17,1126.67,0.0,2106.52,0,0.0,0.0,166.92,0.0,0.0,193.49,25.41,0.0,47.5
TZA_2014_186,46.0,42491.03,958.2,0,0.0,0.0,2.0,0.0,0.0,7.0,30.0,0.0,6.0,0,0.0,0.0,6973.92,0.0,0.0,11238.79,14703.87,0.0,9056.56,0,0.0,0.0,157.27,0.0,0.0,253.44,331.58,0.0,204.23
TZA_2014_187,52.0,50484.53,1138.45,0,0.0,0.0,2.0,0.0,0.0,9.0,33.0,0.0,6.0,0,0.0,0.0,7556.6,0.0,0.0,13227.9,17012.2,0.0,11193.26,0,0.0,0.0,170.41,0.0,0.0,298.3,383.63,0.0,252.41
TZA_2014_188,167.0,73789.79,1663.99,0,0.0,0.0,3.0,62.0,0.0,10.0,51.0,3.0,22.0,0,0.0,0.0,6012.74,11343.34,0.0,9314.55,22036.61,85.96,21059.63,0,0.0,0.0,135.59,255.8,0.0,210.05,496.94,1.94,474.9
TZA_2014_189,95.0,66112.44,1490.83,0,0.0,0.0,3.0,22.0,0.0,9.0,44.0,0.0,12.0,0,0.0,0.0,9804.26,4577.27,0.0,12707.33,19466.1,0.0,17840.51,0,0.0,0.0,221.09,103.22,0.0,286.55,438.96,0.0,402.3
TZA_2014_19,2.0,12252.22,282.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7706.69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.68
TZA_2014_190,163.0,73171.49,1650.01,0,0.0,0.0,3.0,62.0,0.0,9.0,50.0,3.0,21.0,0,0.0,0.0,7451.73,11343.34,0.0,9620.26,20740.5,85.96,20570.34,0,0.0,0.0,168.04,255.79,0.0,216.94,467.7,1.94,463.86
TZA_2014_191,9.0,17978.16,405.4,0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0,0.0,0.0,3152.19,0.0,0.0,9585.95,1740.82,0.0,3499.2,0,0.0,0.0,71.08,0.0,0.0,216.16,39.26,0.0,78.91
TZA_2014_192,405.0,181203.84,4086.09,0,27.0,16.0,13.0,1.0,1.0,16.0,293.0,6.0,12.0,0,8837.98,10577.81,7098.44,306.07,895.63,17903.27,113497.03,966.67,6843.91,0,199.29,238.53,160.07,6.9,20.2,403.71,2559.32,21.8,154.33
TZA_2014_193,11.0,19001.5,428.48,0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,4.0,0,0.0,0.0,2712.58,0.0,0.0,9798.38,2218.2,0.0,4272.34,0,0.0,0.0,61.17,0.0,0.0,220.95,50.02,0.0,96.34
TZA_2014_194,4.0,15504.31,349.62,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0.0,4146.28,0.0,0.0,0.0,3498.38,0.0,0.0,7859.64,0,0.0,93.5,0.0,0.0,0.0,78.89,0.0,0.0,177.23
TZA_2014_195,26.0,25978.93,585.81,0,0.0,0.0,1.0,0.0,0.0,4.0,17.0,0.0,4.0,0,0.0,0.0,2432.88,0.0,0.0,10341.63,5705.09,0.0,7499.34,0,0.0,0.0,54.86,0.0,0.0,233.2,128.65,0.0,169.11
TZA_2014_196,43.0,42231.39,952.3,0,0.0,0.0,2.0,0.0,0.0,7.0,29.0,0.0,4.0,0,0.0,0.0,5495.14,0.0,0.0,13256.44,14128.38,0.0,8738.0,0,0.0,0.0,123.91,0.0,0.0,298.93,318.59,0.0,197.04
TZA_2014_197,151.0,59989.78,1352.7,0,0.0,0.0,3.0,62.0,2.0,9.0,32.0,5.0,21.0,0,0.0,0.0,8346.46,11343.34,435.22,9075.36,9745.79,200.91,17435.26,0,0.0,0.0,188.2,255.78,9.81,204.64,219.76,4.53,393.14
TZA_2014_198,35.0,35675.83,804.45,0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,0.0,6816.25,0.0,0.0,0.0,0.0,11483.67,0.0,0.0,0,0.0,153.7,0.0,0.0,0.0,0.0,258.94,0.0,0.0
TZA_2014_199,40.0,36308.19,818.7,0,0.0,0.0,2.0,1.0,2.0,8.0,16.0,2.0,6.0,0,0.0,0.0,5454.5,28.65,435.22,14904.92,4812.69,268.29,9154.98,0,0.0,0.0,122.99,0.65,9.81,336.09,108.52,6.05,206.43
TZA_2014_2,1.0,384.84,8.9,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,384.84,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0
TZA_2014_20,25.0,25046.58,577.28,0,0.0,1.0,0.0,0.0,5.0,1.0,8.0,6.0,0.0,0,0.0,7834.95,0.0,0.0,5384.97,3478.75,4064.33,1337.09,0.0,0,0.0,180.58,0.0,0.0,124.11,80.18,93.68,30.82,0.0
TZA_2014_200,117.0,48497.96,1093.53,0,0.0,0.0,2.0,54.0,3.0,8.0,17.0,3.0,16.0,0,0.0,0.0,8284.63,10366.63,498.36,8315.07,4434.1,580.27,13138.68,0,0.0,0.0,186.8,233.75,11.24,187.49,99.98,13.08,296.25
TZA_2014_201,33.0,34965.93,788.41,0,0.0,0.0,2.0,4.0,3.0,7.0,5.0,2.0,6.0,0,0.0,0.0,8099.42,1752.1,498.36,11676.96,1959.93,540.51,8750.69,0,0.0,0.0,182.63,39.51,11.24,263.29,44.19,12.19,197.31
TZA_2014_202,21.0,26424.09,595.8,0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,2.0,3.0,0,0.0,0.0,5891.53,0.0,578.09,11525.08,103.93,540.51,6395.04,0,0.0,0.0,132.84,0.0,13.03,259.86,2.34,12.19,144.19
TZA_2014_203,67.0,27489.97,619.83,0,0.0,0.0,2.0,34.0,3.0,3.0,4.0,3.0,6.0,0,0.0,0.0,8336.38,5315.3,498.36,3512.34,1156.69,580.27,5578.81,0,0.0,0.0,187.96,119.85,11.24,79.19,26.08,13.08,125.79
TZA_2014_204,42.0,44797.04,1010.03,0,0.0,1.0,2.0,0.0,0.0,2.0,23.0,0.0,1.0,0,0.0,977.68,6683.78,0.0,0.0,3479.77,12071.46,0.0,446.87,0,0.0,22.04,150.7,0.0,0.0,78.46,272.17,0.0,10.08
TZA_2014_205,2.0,7912.51,178.4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7793.25,0.0,119.25,0.0,0.0,0.0,0.0,0,0.0,0.0,175.71,0.0,2.69,0.0,0.0,0.0,0.0
TZA_2014_206,13.0,15005.55,338.32,0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,0,0.0,0.0,7142.18,0.0,498.36,0.0,0.0,964.18,1754.54,0,0.0,0.0,161.03,0.0,11.24,0.0,0.0,21.74,39.56
TZA_2014_207,16.0,22354.13,503.99,0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0,0.0,0.0,7141.28,0.0,578.09,6705.25,0.0,1048.56,1586.36,0,0.0,0.0,161.01,0.0,13.03,151.18,0.0,23.64,35.77
TZA_2014_208,7.0,14207.61,320.32,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,79.73,9159.25,0.0,204.67,0.0,0,0.0,0.0,0.0,0.0,1.8,206.5,0.0,4.61,0.0
TZA_2014_209,14.0,14572.09,328.52,0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0,0.0,0.0,7040.27,0.0,498.36,1126.26,0.0,964.18,0.0,0,0.0,0.0,158.72,0.0,11.24,25.39,0.0,21.74,0.0
TZA_2014_21,11.0,19427.46,447.68,0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0,0.0,5124.03,0.0,0.0,4606.27,0.0,2262.72,0.0,0.0,0,0.0,118.08,0.0,0.0,106.14,0.0,52.14,0.0,0.0
TZA_2014_210,14.0,20190.54,455.17,0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0,0.0,0.0,7008.13,0.0,142.86,6789.43,0.0,975.69,0.0,0,0.0,0.0,157.99,0.0,3.22,153.06,0.0,22.0,0.0
TZA_2014_211,3.0,12732.86,287.03,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8682.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,195.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_212,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_213,11.0,18405.93,414.9,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0,0.0,0.0,7215.25,0.0,0.0,3538.22,0.0,2847.62,1754.24,0,0.0,0.0,162.64,0.0,0.0,79.76,0.0,64.19,39.54
TZA_2014_214,2.0,9817.55,221.3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6858.54,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,154.6,0.0,0.0,0.0
TZA_2014_215,10.0,11199.55,252.38,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,7072.82,0.0,0.0,0.0,0.0,0.0,4126.73,0,0.0,0.0,159.39,0.0,0.0,0.0,0.0,0.0,93.0
TZA_2014_216,1.0,1642.81,37.02,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1642.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_217,9.0,9821.85,221.3,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,7425.13,0.0,0.0,0.0,0.0,0.0,569.68,0,0.0,0.0,167.3,0.0,0.0,0.0,0.0,0.0,12.84
TZA_2014_218,1.0,6875.99,154.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6875.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.93
TZA_2014_219,6.0,10415.44,234.65,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,325.81,0.0,0.0,0.0,0.0,0.0,10089.63,0,0.0,0.0,7.34,0.0,0.0,0.0,0.0,0.0,227.31
TZA_2014_22,2.0,10950.42,252.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10950.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.27
TZA_2014_220,3.0,7441.96,167.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_221,21.0,27523.07,620.01,0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2223.43,0.0,3243.75,0.0,0.0,0.0,7078.78,0,0.0,0.0,50.09,0.0,73.07,0.0,0.0,0.0,159.46
TZA_2014_222,17.0,29359.41,661.32,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,982.12,0.0,0.0,0.0,4872.29,0,0.0,0.0,0.0,0.0,22.12,0.0,0.0,0.0,109.75
TZA_2014_223,3.0,15939.74,359.04,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,8882.0,0.0,0.0,0.0,3653.0,0.0,0.0,3404.74,0,0.0,200.06,0.0,0.0,0.0,82.28,0.0,0.0,76.69
TZA_2014_224,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_225,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_226,3.0,13160.04,296.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9849.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.82
TZA_2014_227,73.0,42220.78,950.61,0,0.0,8.0,3.0,0.0,0.0,1.0,46.0,0.0,15.0,0,0.0,6446.29,509.45,0.0,0.0,4904.37,19262.52,0.0,11098.15,0,0.0,145.14,11.47,0.0,0.0,110.42,433.7,0.0,249.88
TZA_2014_228,117.0,32483.85,731.37,0,0.0,0.0,2.0,0.0,42.0,0.0,4.0,6.0,0.0,0,0.0,0.0,3223.99,0.0,12601.88,0.0,953.32,288.6,0.0,0,0.0,0.0,72.59,0.0,283.73,0.0,21.46,6.5,0.0
TZA_2014_229,1.0,12064.34,271.61,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12064.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,271.61,0.0,0.0,0.0
TZA_2014_23,1.0,1191.69,27.45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45
TZA_2014_230,5.0,19997.65,450.19,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,10090.76,0.0,0.0,0.0,0.0,0.0,9906.89,0,0.0,0.0,227.16,0.0,0.0,0.0,0.0,0.0,223.02
TZA_2014_231,1.0,7616.5,171.36,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7616.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,171.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_232,1.0,7160.43,161.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7160.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.1
TZA_2014_233,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_234,12.0,16882.97,379.73,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,551.97,0.0,11652.59,0,0.0,0.0,0.0,0.0,0.0,0.0,12.41,0.0,262.09
TZA_2014_235,1.0,1009.83,22.71,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1009.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.71,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_236,1.0,9768.85,219.68,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9768.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,219.68,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_237,2.0,5057.13,113.72,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2229.26,0.0,0.0,2827.87,0,0.0,0.0,0.0,0.0,0.0,50.13,0.0,0.0,63.59
TZA_2014_238,3.0,9217.84,207.23,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,8216.77,0.0,0.0,980.15,20.93,0.0,0.0,0,0.0,0.0,184.72,0.0,0.0,22.03,0.47,0.0,0.0
TZA_2014_239,2.0,7528.3,169.24,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7528.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,169.24,0.0,0.0,0.0
TZA_2014_24,6.0,9430.44,217.2,0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,1151.29,0.0,0.0,8279.15,0.0,0.0,0.0,0.0,0,0.0,26.52,0.0,0.0,190.69,0.0,0.0,0.0,0.0
TZA_2014_240,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_241,4.0,17094.61,384.28,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,8458.42,0.0,0.0,8372.23,263.96,0.0,0.0,0,0.0,0.0,190.14,0.0,0.0,188.21,5.93,0.0,0.0
TZA_2014_242,1.0,7133.8,160.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7133.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,160.36,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_243,4.0,11472.81,257.89,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,8168.66,0.0,0.0,3040.19,263.96,0.0,0.0,0,0.0,0.0,183.61,0.0,0.0,68.34,5.93,0.0,0.0
TZA_2014_244,2.0,10419.52,234.17,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10419.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,234.17,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_245,5.0,14534.95,326.64,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,8867.64,0.0,1130.18,4537.13,0,0.0,0.0,0.0,0.0,0.0,199.28,0.0,25.4,101.96
TZA_2014_246,1.0,6944.88,156.06,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6944.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,156.06,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_247,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_248,2.0,9468.78,212.76,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,6776.25,0.0,0.0,0.0,0.0,0.0,2692.53,0,0.0,0.0,152.26,0.0,0.0,0.0,0.0,0.0,60.5
TZA_2014_249,190.0,98417.3,2211.22,0,0.0,2.0,12.0,0.0,9.0,0.0,33.0,12.0,24.0,0,0.0,6116.21,11454.4,0.0,1283.43,0.0,14421.88,1469.16,17298.49,0,0.0,137.42,257.36,0.0,28.84,0.0,324.03,33.01,388.66
TZA_2014_25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_250,2.0,5860.78,131.67,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4356.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,97.87,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_251,1.0,7958.58,178.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7958.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.8
TZA_2014_252,23.0,14909.1,334.96,0,0.0,0.0,1.0,0.0,0.0,2.0,19.0,0.0,1.0,0,0.0,0.0,4725.95,0.0,0.0,1337.4,6373.38,0.0,2472.37,0,0.0,0.0,106.18,0.0,0.0,30.05,143.19,0.0,55.55
TZA_2014_253,11.0,21824.37,490.31,0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,1.0,0,0.0,0.0,15823.27,0.0,1674.92,120.2,1081.88,0.0,3124.1,0,0.0,0.0,355.49,0.0,37.63,2.7,24.31,0.0,70.19
TZA_2014_254,24.0,14400.04,323.51,0,0.0,0.0,2.0,0.0,0.0,2.0,19.0,0.0,1.0,0,0.0,0.0,3350.73,0.0,0.0,1337.4,6373.38,0.0,3338.53,0,0.0,0.0,75.28,0.0,0.0,30.05,143.19,0.0,75.0
TZA_2014_255,1.0,6843.14,153.73,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6843.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,153.73,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_256,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_257,192.0,92200.73,2070.95,0,0.0,3.0,2.0,0.0,0.0,3.0,175.0,0.0,3.0,0,0.0,6890.12,546.96,0.0,0.0,4952.61,63244.14,0.0,3752.74,0,0.0,154.76,12.29,0.0,0.0,111.24,1420.54,0.0,84.29
TZA_2014_258,6.0,7622.27,171.2,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7622.27,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,171.2,0.0,0.0,0.0,0.0
TZA_2014_259,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_26,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_260,5.0,14138.83,317.54,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0.0,0.0,8780.4,0.0,649.93,0.0,0.0,0.0,4708.5,0,0.0,0.0,197.2,0.0,14.6,0.0,0.0,0.0,105.75
TZA_2014_261,4.0,12462.72,279.89,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0.0,0.0,8740.36,0.0,22.14,0.0,0.0,0.0,3700.22,0,0.0,0.0,196.29,0.0,0.5,0.0,0.0,0.0,83.1
TZA_2014_262,1.0,3819.25,85.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_263,12.0,12212.73,274.27,0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,328.37,0.0,10642.82,0.0,0.0,0.0,0.0,0,0.0,0.0,7.37,0.0,239.01,0.0,0.0,0.0,0.0
TZA_2014_264,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_265,12.0,11281.54,253.34,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4008.54,0.0,1990.98,0,0.0,0.0,0.0,0.0,0.0,0.0,90.02,0.0,44.71
TZA_2014_266,1.0,8495.53,190.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_267,148.0,96617.66,2169.53,0,0.0,0.0,5.0,0.0,3.0,6.0,120.0,1.0,3.0,0,0.0,0.0,15576.36,0.0,606.88,11171.33,60982.21,31.86,2435.74,0,0.0,0.0,349.76,0.0,13.63,250.85,1369.34,0.72,54.69
TZA_2014_268,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_269,4.0,14784.35,331.95,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12320.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,276.62,0.0,0.0,0.0
TZA_2014_27,52.0,44251.21,1018.44,0,0.0,1.0,3.0,0.0,0.0,8.0,37.0,0.0,1.0,0,0.0,881.75,2490.72,0.0,0.0,20771.38,17758.78,0.0,608.55,0,0.0,20.29,57.32,0.0,0.0,478.05,408.72,0.0,14.01
TZA_2014_270,1.0,0.35,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
TZA_2014_271,61.0,56690.38,1272.65,0,0.0,4.0,0.0,0.0,1.0,1.0,43.0,3.0,4.0,0,0.0,9564.3,0.0,0.0,541.6,1422.54,29538.69,193.3,7224.19,0,0.0,214.71,0.0,0.0,12.16,31.93,663.12,4.34,162.18
TZA_2014_272,4.0,19888.35,446.45,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15231.55,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,341.91,0.0,0.0,0.0
TZA_2014_273,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA_2014_274,4.0,18866.7,423.32,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17551.94,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,393.82,0.0,0.0,0.0
