id,total_count,total_length,total_density,count_tertiary,count_trunk,count_pedestrian,count_secondary,count_service,count_track,count_residential,count_living_street,count_primary,count_intersection,length_tertiary,length_trunk,length_pedestrian,length_secondary,length_service,length_track,length_residential,length_living_street,length_primary,length_intersection,density_tertiary,density_trunk,density_pedestrian,density_secondary,density_service,density_track,density_residential,density_living_street,density_primary,density_intersection
NER_2011_86,607.0,254168.13,5989.6,31.0,0.0,0,9.0,7.0,27.0,510.0,0,12.0,0,33765.98,0.0,0,7864.68,715.62,20770.08,170105.89,0,16319.67,0,795.71,0.0,0,185.34,16.86,489.46,4008.63,0,384.58,0
NER_2011_87,1273.0,533847.37,12580.45,133.0,10.0,0,40.0,5.0,14.0,1045.0,0,18.0,0,108801.22,6573.39,0,41089.8,1652.83,6549.49,356161.7,0,10472.27,0,2563.97,154.91,0,968.31,38.95,154.34,8393.18,0,246.79,0
NER_2011_88,2.0,13730.42,323.57,0.0,0.0,0,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,13730.42,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,323.57,0.0,0.0,0.0,0,0.0,0
NER_2011_89,1322.0,544705.48,12836.41,140.0,10.0,0,31.0,5.0,10.0,1097.0,0,20.0,0,113358.44,5998.39,0,39980.43,1665.98,3938.39,363834.76,0,13227.91,0,2671.38,141.36,0,942.17,39.26,92.81,8574.05,0,311.73,0
NER_2011_9,5.0,17075.18,400.75,0.0,0.0,0,0.0,0.0,4.0,0.0,0,1.0,0,0.0,0.0,0,0.0,0.0,10394.27,0.0,0,6680.91,0,0.0,0.0,0,0.0,0.0,243.95,0.0,0,156.8,0
NER_2011_90,20.0,39657.2,934.55,5.0,3.0,0,0.0,0.0,2.0,7.0,0,1.0,0,9500.25,5367.55,0,0.0,0.0,6539.68,4213.81,0,5791.51,0,223.88,126.49,0,0.0,0.0,154.11,99.3,0,136.48,0
NER_2011_91,847.0,336845.08,7938.02,65.0,0.0,0,19.0,9.0,31.0,685.0,0,26.0,0,50966.28,0.0,0,19764.66,1505.6,15632.88,223605.74,0,20683.05,0,1201.06,0.0,0,465.77,35.48,368.4,5269.45,0,487.41,0
NER_2011_92,972.0,428069.92,10087.85,84.0,8.0,0,28.0,36.0,8.0,795.0,0,2.0,0,79576.32,5433.34,0,27450.21,15417.86,12015.83,280462.06,0,2194.48,0,1875.29,128.04,0,646.89,363.34,283.16,6609.34,0,51.71,0
NER_2011_93,562.0,241458.63,5690.26,26.0,0.0,0,9.0,6.0,37.0,461.0,0,12.0,0,30979.96,0.0,0,6404.79,780.67,25767.57,158558.11,0,14341.33,0,730.08,0.0,0,150.94,18.4,607.24,3736.61,0,337.97,0
NER_2011_94,1165.0,502112.29,11832.98,122.0,6.0,0,37.0,16.0,9.0,949.0,0,18.0,0,99254.09,3671.71,0,40013.48,4952.88,7006.7,336721.56,0,7945.21,0,2339.06,86.53,0,942.97,116.72,165.12,7935.31,0,187.24,0
NER_2011_95,922.0,373930.64,8812.29,75.0,0.0,0,23.0,10.0,27.0,747.0,0,28.0,0,56216.82,0.0,0,25232.56,2060.25,14079.82,252525.58,0,19128.75,0,1324.84,0.0,0,594.65,48.55,331.81,5951.18,0,450.8,0
NER_2011_96,1116.0,485619.73,11444.41,117.0,6.0,0,36.0,25.0,8.0,899.0,0,17.0,0,94720.22,2797.48,0,37866.22,8039.34,7724.37,325206.68,0,6718.75,0,2232.23,65.93,0,892.38,189.46,182.04,7664.02,0,158.34,0
NER_2011_97,788.0,323514.68,7624.24,52.0,0.0,0,18.0,9.0,29.0,648.0,0,20.0,0,46582.78,0.0,0,17260.82,1575.71,15839.55,220482.31,0,17086.65,0,1097.81,0.0,0,406.78,37.13,373.29,5196.09,0,402.68,0
NER_2011_98,440.0,199671.42,4705.66,14.0,0.0,0,7.0,5.0,46.0,346.0,0,11.0,0,19899.17,0.0,0,3015.22,472.08,38397.92,122897.91,0,10362.91,0,468.96,0.0,0,71.06,11.13,904.92,2896.34,0,244.22,0
NER_2011_99,912.0,374343.59,8822.22,73.0,0.0,0,23.0,10.0,27.0,740.0,0,27.0,0,55129.3,0.0,0,25468.69,2060.25,14699.54,253955.92,0,18343.02,0,1299.24,0.0,0,600.22,48.55,346.43,5985.02,0,432.29,0
